Image Name,true_label
Soybean___healthy/image (42).JPG,Soybean : Healthy
Soybean___healthy/image (43).JPG,Soybean : Healthy
Soybean___healthy/image (44).JPG,Soybean : Healthy
Soybean___healthy/image (45).JPG,Soybean : Healthy
Soybean___healthy/image (46).JPG,Soybean : Healthy
Soybean___healthy/image (47).JPG,Soybean : Healthy
Soybean___healthy/image (48).JPG,Soybean : Healthy
Soybean___healthy/image (49).JPG,Soybean : Healthy
Soybean___healthy/image (50).JPG,Soybean : Healthy
Soybean___healthy/image (51).JPG,Soybean : Healthy
Soybean___healthy/image (52).JPG,Soybean : Healthy
Soybean___healthy/image (53).JPG,Soybean : Healthy
Soybean___healthy/image (54).JPG,Soybean : Healthy
Soybean___healthy/image (55).JPG,Soybean : Healthy
Soybean___healthy/image (56).JPG,Soybean : Healthy
Soybean___healthy/image (57).JPG,Soybean : Healthy
Soybean___healthy/image (58).JPG,Soybean : Healthy
Soybean___healthy/image (59).JPG,Soybean : Healthy
Soybean___healthy/image (60).JPG,Soybean : Healthy
Soybean___healthy/image (61).JPG,Soybean : Healthy
Soybean___healthy/image (62).JPG,Soybean : Healthy
Soybean___healthy/image (63).JPG,Soybean : Healthy
Soybean___healthy/image (64).JPG,Soybean : Healthy
Soybean___healthy/image (65).JPG,Soybean : Healthy
Soybean___healthy/image (66).JPG,Soybean : Healthy
Soybean___healthy/image (67).JPG,Soybean : Healthy
Soybean___healthy/image (68).JPG,Soybean : Healthy
Soybean___healthy/image (69).JPG,Soybean : Healthy
Soybean___healthy/image (70).JPG,Soybean : Healthy
Soybean___healthy/image (71).JPG,Soybean : Healthy
Soybean___healthy/image (72).JPG,Soybean : Healthy
Soybean___healthy/image (73).JPG,Soybean : Healthy
Soybean___healthy/image (74).JPG,Soybean : Healthy
Soybean___healthy/image (75).JPG,Soybean : Healthy
Soybean___healthy/image (76).JPG,Soybean : Healthy
Soybean___healthy/image (77).JPG,Soybean : Healthy
Soybean___healthy/image (78).JPG,Soybean : Healthy
Soybean___healthy/image (79).JPG,Soybean : Healthy
Soybean___healthy/image (80).JPG,Soybean : Healthy
Soybean___healthy/image (81).JPG,Soybean : Healthy
Soybean___healthy/image (82).JPG,Soybean : Healthy
Soybean___healthy/image (83).JPG,Soybean : Healthy
Soybean___healthy/image (84).JPG,Soybean : Healthy
Soybean___healthy/image (85).JPG,Soybean : Healthy
Soybean___healthy/image (86).JPG,Soybean : Healthy
Soybean___healthy/image (87).JPG,Soybean : Healthy
Soybean___healthy/image (88).JPG,Soybean : Healthy
Soybean___healthy/image (89).JPG,Soybean : Healthy
Soybean___healthy/image (90).JPG,Soybean : Healthy
Soybean___healthy/image (91).JPG,Soybean : Healthy
Soybean___healthy/image (92).JPG,Soybean : Healthy
Soybean___healthy/image (93).JPG,Soybean : Healthy
Soybean___healthy/image (94).JPG,Soybean : Healthy
Soybean___healthy/image (95).JPG,Soybean : Healthy
Soybean___healthy/image (96).JPG,Soybean : Healthy
Soybean___healthy/image (97).JPG,Soybean : Healthy
Soybean___healthy/image (98).JPG,Soybean : Healthy
Soybean___healthy/image (99).JPG,Soybean : Healthy
Soybean___healthy/image (100).JPG,Soybean : Healthy
Squash___Powdery_mildew/image (1).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (2).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (3).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (4).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (5).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (6).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (7).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (8).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (9).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (10).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (11).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (12).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (13).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (14).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (15).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (16).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (17).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (18).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (19).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (20).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (21).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (22).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (23).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (24).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (25).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (26).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (27).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (28).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (29).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (30).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (31).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (32).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (33).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (34).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (35).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (36).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (37).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (38).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (39).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (40).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (41).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (42).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (43).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (44).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (45).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (46).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (47).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (48).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (49).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (50).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (51).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (52).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (53).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (54).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (55).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (56).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (57).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (58).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (59).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (60).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (61).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (62).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (63).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (64).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (65).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (66).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (67).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (68).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (69).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (70).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (71).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (72).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (73).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (74).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (75).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (76).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (77).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (78).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (79).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (80).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (81).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (82).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (83).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (84).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (85).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (86).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (87).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (88).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (89).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (90).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (91).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (92).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (93).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (94).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (95).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (96).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (97).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (98).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (99).JPG,Squash : Powdery Mildew
Squash___Powdery_mildew/image (100).JPG,Squash : Powdery Mildew
Strawberry___healthy/image (1).JPG,Strawberry : Healthy
Strawberry___healthy/image (2).JPG,Strawberry : Healthy
Strawberry___healthy/image (3).JPG,Strawberry : Healthy
Strawberry___healthy/image (4).JPG,Strawberry : Healthy
Strawberry___healthy/image (5).JPG,Strawberry : Healthy
Strawberry___healthy/image (6).JPG,Strawberry : Healthy
Strawberry___healthy/image (7).JPG,Strawberry : Healthy
Strawberry___healthy/image (8).JPG,Strawberry : Healthy
Strawberry___healthy/image (9).JPG,Strawberry : Healthy
Strawberry___healthy/image (10).JPG,Strawberry : Healthy
Strawberry___healthy/image (11).JPG,Strawberry : Healthy
Strawberry___healthy/image (12).JPG,Strawberry : Healthy
Strawberry___healthy/image (13).JPG,Strawberry : Healthy
Strawberry___healthy/image (14).JPG,Strawberry : Healthy
Strawberry___healthy/image (15).JPG,Strawberry : Healthy
Strawberry___healthy/image (16).JPG,Strawberry : Healthy
Strawberry___healthy/image (17).JPG,Strawberry : Healthy
Strawberry___healthy/image (18).JPG,Strawberry : Healthy
Strawberry___healthy/image (19).JPG,Strawberry : Healthy
Strawberry___healthy/image (20).JPG,Strawberry : Healthy
Strawberry___healthy/image (21).JPG,Strawberry : Healthy
Strawberry___healthy/image (22).JPG,Strawberry : Healthy
Strawberry___healthy/image (23).JPG,Strawberry : Healthy
Strawberry___healthy/image (24).JPG,Strawberry : Healthy
Strawberry___healthy/image (25).JPG,Strawberry : Healthy
Strawberry___healthy/image (26).JPG,Strawberry : Healthy
Strawberry___healthy/image (27).JPG,Strawberry : Healthy
Strawberry___healthy/image (28).JPG,Strawberry : Healthy
Strawberry___healthy/image (29).JPG,Strawberry : Healthy
Strawberry___healthy/image (30).JPG,Strawberry : Healthy
Strawberry___healthy/image (31).JPG,Strawberry : Healthy
Strawberry___healthy/image (32).JPG,Strawberry : Healthy
Strawberry___healthy/image (33).JPG,Strawberry : Healthy
Strawberry___healthy/image (34).JPG,Strawberry : Healthy
Strawberry___healthy/image (35).JPG,Strawberry : Healthy
Strawberry___healthy/image (36).JPG,Strawberry : Healthy
Strawberry___healthy/image (37).JPG,Strawberry : Healthy
Strawberry___healthy/image (38).JPG,Strawberry : Healthy
Strawberry___healthy/image (39).JPG,Strawberry : Healthy
Strawberry___healthy/image (40).JPG,Strawberry : Healthy
Strawberry___healthy/image (41).JPG,Strawberry : Healthy
Strawberry___healthy/image (42).JPG,Strawberry : Healthy
Strawberry___healthy/image (43).JPG,Strawberry : Healthy
Strawberry___healthy/image (44).JPG,Strawberry : Healthy
Strawberry___healthy/image (45).JPG,Strawberry : Healthy
Strawberry___healthy/image (46).JPG,Strawberry : Healthy
Strawberry___healthy/image (47).JPG,Strawberry : Healthy
Strawberry___healthy/image (48).JPG,Strawberry : Healthy
Strawberry___healthy/image (49).JPG,Strawberry : Healthy
Strawberry___healthy/image (50).JPG,Strawberry : Healthy
Strawberry___healthy/image (51).JPG,Strawberry : Healthy
Strawberry___healthy/image (52).JPG,Strawberry : Healthy
Strawberry___healthy/image (53).JPG,Strawberry : Healthy
Strawberry___healthy/image (54).JPG,Strawberry : Healthy
Strawberry___healthy/image (55).JPG,Strawberry : Healthy
Strawberry___healthy/image (56).JPG,Strawberry : Healthy
Strawberry___healthy/image (57).JPG,Strawberry : Healthy
Strawberry___healthy/image (58).JPG,Strawberry : Healthy
Strawberry___healthy/image (59).JPG,Strawberry : Healthy
Strawberry___healthy/image (60).JPG,Strawberry : Healthy
Strawberry___healthy/image (61).JPG,Strawberry : Healthy
Strawberry___healthy/image (62).JPG,Strawberry : Healthy
Strawberry___healthy/image (63).JPG,Strawberry : Healthy
Strawberry___healthy/image (64).JPG,Strawberry : Healthy
Strawberry___healthy/image (65).JPG,Strawberry : Healthy
Strawberry___healthy/image (66).JPG,Strawberry : Healthy
Strawberry___healthy/image (67).JPG,Strawberry : Healthy
Strawberry___healthy/image (68).JPG,Strawberry : Healthy
Strawberry___healthy/image (69).JPG,Strawberry : Healthy
Strawberry___healthy/image (70).JPG,Strawberry : Healthy
Strawberry___healthy/image (71).JPG,Strawberry : Healthy
Strawberry___healthy/image (72).JPG,Strawberry : Healthy
Strawberry___healthy/image (73).JPG,Strawberry : Healthy
Strawberry___healthy/image (74).JPG,Strawberry : Healthy
Strawberry___healthy/image (75).JPG,Strawberry : Healthy
Strawberry___healthy/image (76).JPG,Strawberry : Healthy
Strawberry___healthy/image (77).JPG,Strawberry : Healthy
Strawberry___healthy/image (78).JPG,Strawberry : Healthy
Strawberry___healthy/image (79).JPG,Strawberry : Healthy
Strawberry___healthy/image (80).JPG,Strawberry : Healthy
Strawberry___healthy/image (81).JPG,Strawberry : Healthy
Strawberry___healthy/image (82).JPG,Strawberry : Healthy
Strawberry___healthy/image (83).JPG,Strawberry : Healthy
Strawberry___healthy/image (84).JPG,Strawberry : Healthy
Strawberry___healthy/image (85).JPG,Strawberry : Healthy
Strawberry___healthy/image (86).JPG,Strawberry : Healthy
Strawberry___healthy/image (87).JPG,Strawberry : Healthy
Strawberry___healthy/image (88).JPG,Strawberry : Healthy
Strawberry___healthy/image (89).JPG,Strawberry : Healthy
Strawberry___healthy/image (90).JPG,Strawberry : Healthy
Strawberry___healthy/image (91).JPG,Strawberry : Healthy
Strawberry___healthy/image (92).JPG,Strawberry : Healthy
Strawberry___healthy/image (93).JPG,Strawberry : Healthy
Strawberry___healthy/image (94).JPG,Strawberry : Healthy
Strawberry___healthy/image (95).JPG,Strawberry : Healthy
Strawberry___healthy/image (96).JPG,Strawberry : Healthy
Strawberry___healthy/image (97).JPG,Strawberry : Healthy
Strawberry___healthy/image (98).JPG,Strawberry : Healthy
Strawberry___healthy/image (99).JPG,Strawberry : Healthy
Strawberry___healthy/image (100).JPG,Strawberry : Healthy
Strawberry___Leaf_scorch/image (1).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (2).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (3).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (4).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (5).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (6).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (7).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (8).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (9).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (10).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (11).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (12).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (13).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (14).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (15).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (16).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (17).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (18).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (19).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (20).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (21).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (22).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (23).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (24).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (25).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (26).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (27).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (28).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (29).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (30).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (31).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (32).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (33).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (34).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (35).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (36).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (37).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (38).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (39).JPG,Strawberry : Leaf Scorch
Strawberry___Leaf_scorch/image (40).JPG,Strawberry : Leaf Scorch
